Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield,Continent
Japan,Maize,2012,1668,54716.4,15.21,26154,Asia
Japan,Maize,2012,1668,54716.4,13.11,26154,Asia
Japan,Potatoes,2012,1668,54716.4,15.53,307882,Asia
Japan,Potatoes,2012,1668,54716.4,13.11,307882,Asia
Japan,Potatoes,2012,1668,54716.4,15.54,307882,Asia
Japan,Potatoes,2012,1668,54716.4,15.14,307882,Asia
Japan,Potatoes,2012,1668,54716.4,15.21,307882,Asia
Japan,Potatoes,2012,1668,54716.4,13.11,307882,Asia
Japan,"Rice, paddy",2012,1668,54716.4,15.53,67388,Asia
Japan,"Rice, paddy",2012,1668,54716.4,13.11,67388,Asia
Japan,"Rice, paddy",2012,1668,54716.4,15.54,67388,Asia
Japan,"Rice, paddy",2012,1668,54716.4,15.14,67388,Asia
Japan,"Rice, paddy",2012,1668,54716.4,15.21,67388,Asia
Japan,"Rice, paddy",2012,1668,54716.4,13.11,67388,Asia
Japan,Soybeans,2012,1668,54716.4,15.53,17994,Asia
Japan,Soybeans,2012,1668,54716.4,13.11,17994,Asia
Japan,Soybeans,2012,1668,54716.4,15.54,17994,Asia
Japan,Soybeans,2012,1668,54716.4,15.14,17994,Asia
Japan,Soybeans,2012,1668,54716.4,15.21,17994,Asia
Japan,Soybeans,2012,1668,54716.4,13.11,17994,Asia
Japan,Sweet potatoes,2012,1668,54716.4,15.53,225747,Asia
Japan,Sweet potatoes,2012,1668,54716.4,13.11,225747,Asia
Japan,Sweet potatoes,2012,1668,54716.4,15.54,225747,Asia
Japan,Sweet potatoes,2012,1668,54716.4,15.14,225747,Asia
Japan,Sweet potatoes,2012,1668,54716.4,15.21,225747,Asia
Japan,Sweet potatoes,2012,1668,54716.4,13.11,225747,Asia
Japan,Wheat,2012,1668,54716.4,15.53,41004,Asia
Japan,Wheat,2012,1668,54716.4,13.11,41004,Asia
Japan,Wheat,2012,1668,54716.4,15.54,41004,Asia
Japan,Wheat,2012,1668,54716.4,15.14,41004,Asia
Japan,Wheat,2012,1668,54716.4,15.21,41004,Asia
Japan,Wheat,2012,1668,54716.4,13.11,41004,Asia
Japan,Yams,2012,1668,54716.4,15.53,222059,Asia
Japan,Yams,2012,1668,54716.4,13.11,222059,Asia
Japan,Yams,2012,1668,54716.4,15.54,222059,Asia
Japan,Yams,2012,1668,54716.4,15.14,222059,Asia
Japan,Yams,2012,1668,54716.4,15.21,222059,Asia
Japan,Yams,2012,1668,54716.4,13.11,222059,Asia
Japan,Maize,2013,1668,52794.3,16.54,27273,Asia
Japan,Maize,2013,1668,52794.3,13.91,27273,Asia
Japan,Maize,2013,1668,52794.3,16.3,27273,Asia
Japan,Maize,2013,1668,52794.3,16.0,27273,Asia
Japan,Maize,2013,1668,52794.3,16.02,27273,Asia
Japan,Maize,2013,1668,52794.3,13.91,27273,Asia
Japan,Potatoes,2013,1668,52794.3,16.54,302133,Asia
Japan,Potatoes,2013,1668,52794.3,13.91,302133,Asia
Japan,Potatoes,2013,1668,52794.3,16.3,302133,Asia
Japan,Potatoes,2013,1668,52794.3,16.0,302133,Asia
Japan,Potatoes,2013,1668,52794.3,16.02,302133,Asia
Japan,Potatoes,2013,1668,52794.3,13.91,302133,Asia
Japan,"Rice, paddy",2013,1668,52794.3,16.54,67280,Asia
Japan,"Rice, paddy",2013,1668,52794.3,13.91,67280,Asia
Japan,"Rice, paddy",2013,1668,52794.3,16.3,67280,Asia
Japan,"Rice, paddy",2013,1668,52794.3,16.0,67280,Asia
Japan,"Rice, paddy",2013,1668,52794.3,16.02,67280,Asia
Japan,"Rice, paddy",2013,1668,52794.3,13.91,67280,Asia
Japan,Soybeans,2013,1668,52794.3,16.54,15520,Asia
Japan,Soybeans,2013,1668,52794.3,13.91,15520,Asia
Japan,Soybeans,2013,1668,52794.3,16.3,15520,Asia
Japan,Soybeans,2013,1668,52794.3,16.0,15520,Asia
Japan,Soybeans,2013,1668,52794.3,16.02,15520,Asia
Japan,Soybeans,2013,1668,52794.3,13.91,15520,Asia
Japan,Sweet potatoes,2013,1668,52794.3,16.54,244119,Asia
Japan,Sweet potatoes,2013,1668,52794.3,13.91,244119,Asia
Japan,Sweet potatoes,2013,1668,52794.3,16.3,244119,Asia
Japan,Sweet potatoes,2013,1668,52794.3,16.0,244119,Asia
Japan,Sweet potatoes,2013,1668,52794.3,16.02,244119,Asia
Japan,Sweet potatoes,2013,1668,52794.3,13.91,244119,Asia
Japan,Wheat,2013,1668,52794.3,16.54,38616,Asia
Japan,Wheat,2013,1668,52794.3,13.91,38616,Asia
Japan,Wheat,2013,1668,52794.3,16.3,38616,Asia
Japan,Wheat,2013,1668,52794.3,16.0,38616,Asia
Japan,Wheat,2013,1668,52794.3,16.02,38616,Asia
Japan,Wheat,2013,1668,52794.3,13.91,38616,Asia
Japan,Yams,2013,1668,52794.3,16.54,217415,Asia
Japan,Yams,2013,1668,52794.3,13.91,217415,Asia
Japan,Yams,2013,1668,52794.3,16.3,217415,Asia
Japan,Yams,2013,1668,52794.3,16.0,217415,Asia
Japan,Yams,2013,1668,52794.3,16.02,217415,Asia
Japan,Yams,2013,1668,52794.3,13.91,217415,Asia
Kazakhstan,Maize,1992,250,17182.0,6.2,31214,Europe
Kazakhstan,Maize,1992,250,17182.0,2.78,31214,Europe
Kazakhstan,Potatoes,1992,250,17182.0,6.2,105923,Europe
Kazakhstan,Potatoes,1992,250,17182.0,2.78,105923,Europe
Kazakhstan,"Rice, paddy",1992,250,17182.0,6.2,39915,Europe
Kazakhstan,"Rice, paddy",1992,250,17182.0,2.78,39915,Europe
Kazakhstan,Sorghum,1992,250,17182.0,6.2,11765,Europe
Kazakhstan,Sorghum,1992,250,17182.0,2.78,11765,Europe
Kazakhstan,Soybeans,1992,250,17182.0,6.2,11919,Europe
Kazakhstan,Soybeans,1992,250,17182.0,2.78,11919,Europe
Kazakhstan,Wheat,1992,250,17182.0,6.2,13324,Europe
Kazakhstan,Wheat,1992,250,17182.0,2.78,13324,Europe
Kazakhstan,Maize,1993,250,17182.0,5.51,32677,Europe
Kazakhstan,Maize,1993,250,17182.0,1.63,32677,Europe
Kazakhstan,Potatoes,1993,250,17182.0,5.51,96200,Europe
Kazakhstan,Potatoes,1993,250,17182.0,1.63,96200,Europe
Kazakhstan,"Rice, paddy",1993,250,17182.0,5.51,36871,Europe
Kazakhstan,"Rice, paddy",1993,250,17182.0,1.63,36871,Europe
Kazakhstan,Sorghum,1993,250,17182.0,5.51,12500,Europe
Kazakhstan,Sorghum,1993,250,17182.0,1.63,12500,Europe
Kazakhstan,Soybeans,1993,250,17182.0,5.51,11269,Europe
Kazakhstan,Soybeans,1993,250,17182.0,1.63,11269,Europe
Kazakhstan,Wheat,1993,250,17182.0,5.51,9178,Europe
Kazakhstan,Wheat,1993,250,17182.0,1.63,9178,Europe
Kazakhstan,Maize,1994,250,17182.0,6.04,22387,Europe
Kazakhstan,Maize,1994,250,17182.0,3.12,22387,Europe
Kazakhstan,Potatoes,1994,250,17182.0,6.04,95739,Europe
Kazakhstan,Potatoes,1994,250,17182.0,3.12,95739,Europe
Kazakhstan,"Rice, paddy",1994,250,17182.0,6.04,27937,Europe
Kazakhstan,"Rice, paddy",1994,250,17182.0,3.12,27937,Europe
Kazakhstan,Sorghum,1994,250,17182.0,6.04,12857,Europe
Kazakhstan,Sorghum,1994,250,17182.0,3.12,12857,Europe
Kazakhstan,Soybeans,1994,250,17182.0,6.04,9667,Europe
Kazakhstan,Soybeans,1994,250,17182.0,3.12,9667,Europe
Kazakhstan,Wheat,1994,250,17182.0,6.04,7490,Europe
Kazakhstan,Wheat,1994,250,17182.0,3.12,7490,Europe
Kazakhstan,Maize,1995,250,13535.0,6.53,19316,Europe
Kazakhstan,Maize,1995,250,13535.0,4.33,19316,Europe
Kazakhstan,Potatoes,1995,250,13535.0,6.53,84589,Europe
Kazakhstan,Potatoes,1995,250,13535.0,4.33,84589,Europe
Kazakhstan,"Rice, paddy",1995,250,13535.0,6.53,21932,Europe
Kazakhstan,"Rice, paddy",1995,250,13535.0,4.33,21932,Europe
Kazakhstan,Sorghum,1995,250,13535.0,6.53,5000,Europe
Kazakhstan,Sorghum,1995,250,13535.0,4.33,5000,Europe
Kazakhstan,Soybeans,1995,250,13535.0,6.53,8845,Europe
Kazakhstan,Soybeans,1995,250,13535.0,4.33,8845,Europe
Kazakhstan,Wheat,1995,250,13535.0,6.53,5748,Europe
Kazakhstan,Wheat,1995,250,13535.0,4.33,5748,Europe
Kazakhstan,Maize,1996,250,13047.0,5.98,16795,Europe
Kazakhstan,Maize,1996,250,13047.0,1.61,16795,Europe
Kazakhstan,Potatoes,1996,250,13047.0,5.98,88347,Europe
Kazakhstan,Potatoes,1996,250,13047.0,1.61,88347,Europe
Kazakhstan,"Rice, paddy",1996,250,13047.0,5.98,26155,Europe
Kazakhstan,"Rice, paddy",1996,250,13047.0,1.61,26155,Europe
Kazakhstan,Sorghum,1996,250,13047.0,5.98,8255,Europe
Kazakhstan,Sorghum,1996,250,13047.0,1.61,8255,Europe
Kazakhstan,Soybeans,1996,250,13047.0,5.98,8437,Europe
Kazakhstan,Soybeans,1996,250,13047.0,1.61,8437,Europe
Kazakhstan,Wheat,1996,250,13047.0,5.98,6835,Europe
Kazakhstan,Wheat,1996,250,13047.0,1.61,6835,Europe
Kazakhstan,Maize,1997,250,8112.0,7.53,18136,Europe
Kazakhstan,Maize,1997,250,8112.0,4.52,18136,Europe
Kazakhstan,Potatoes,1997,250,8112.0,7.53,84078,Europe
Kazakhstan,Potatoes,1997,250,8112.0,4.52,84078,Europe
Kazakhstan,"Rice, paddy",1997,250,8112.0,7.53,30765,Europe
Kazakhstan,"Rice, paddy",1997,250,8112.0,4.52,30765,Europe
Kazakhstan,Sorghum,1997,250,8112.0,7.53,6250,Europe
Kazakhstan,Sorghum,1997,250,8112.0,4.52,6250,Europe
Kazakhstan,Soybeans,1997,250,8112.0,7.53,10445,Europe
Kazakhstan,Soybeans,1997,250,8112.0,4.52,10445,Europe
Kazakhstan,Wheat,1997,250,8112.0,7.53,8449,Europe
Kazakhstan,Wheat,1997,250,8112.0,4.52,8449,Europe
Kazakhstan,Maize,1998,250,6416.14,6.94,26780,Europe
Kazakhstan,Maize,1998,250,6416.14,3.25,26780,Europe
Kazakhstan,Potatoes,1998,250,6416.14,6.94,76679,Europe
Kazakhstan,Potatoes,1998,250,6416.14,3.25,76679,Europe
Kazakhstan,"Rice, paddy",1998,250,6416.14,6.94,32162,Europe
Kazakhstan,"Rice, paddy",1998,250,6416.14,3.25,32162,Europe
Kazakhstan,Sorghum,1998,250,6416.14,6.94,7692,Europe
Kazakhstan,Sorghum,1998,250,6416.14,3.25,7692,Europe
Kazakhstan,Soybeans,1998,250,6416.14,6.94,13359,Europe
Kazakhstan,Soybeans,1998,250,6416.14,3.25,13359,Europe
Kazakhstan,Wheat,1998,250,6416.14,6.94,5200,Europe
Kazakhstan,Wheat,1998,250,6416.14,3.25,5200,Europe
Kazakhstan,Maize,1999,250,4720.28,7.09,30168,Europe
Kazakhstan,Maize,1999,250,4720.28,3.73,30168,Europe
Kazakhstan,Potatoes,1999,250,4720.28,7.09,107532,Europe
Kazakhstan,Potatoes,1999,250,4720.28,3.73,107532,Europe
Kazakhstan,"Rice, paddy",1999,250,4720.28,7.09,28070,Europe
Kazakhstan,"Rice, paddy",1999,250,4720.28,3.73,28070,Europe
Kazakhstan,Sorghum,1999,250,4720.28,7.09,50000,Europe
Kazakhstan,Sorghum,1999,250,4720.28,3.73,50000,Europe
Kazakhstan,Soybeans,1999,250,4720.28,7.09,13000,Europe
Kazakhstan,Soybeans,1999,250,4720.28,3.73,13000,Europe
Kazakhstan,Wheat,1999,250,4720.28,7.09,12868,Europe
Kazakhstan,Wheat,1999,250,4720.28,3.73,12868,Europe
Kazakhstan,Maize,2000,250,3024.42,7.26,33350,Europe
Kazakhstan,Maize,2000,250,3024.42,3.23,33350,Europe
Kazakhstan,Potatoes,2000,250,3024.42,7.26,106383,Europe
Kazakhstan,Potatoes,2000,250,3024.42,3.23,106383,Europe
Kazakhstan,"Rice, paddy",2000,250,3024.42,7.26,29723,Europe
Kazakhstan,"Rice, paddy",2000,250,3024.42,3.23,29723,Europe
Kazakhstan,Sorghum,2000,250,3024.42,7.26,65862,Europe
Kazakhstan,Sorghum,2000,250,3024.42,3.23,65862,Europe
Kazakhstan,Soybeans,2000,250,3024.42,7.26,11343,Europe
Kazakhstan,Soybeans,2000,250,3024.42,3.23,11343,Europe
Kazakhstan,Wheat,2000,250,3024.42,7.26,9028,Europe
Kazakhstan,Wheat,2000,250,3024.42,3.23,9028,Europe
Kazakhstan,Maize,2001,250,3007.26,7.23,37125,Europe
Kazakhstan,Maize,2001,250,3007.26,3.85,37125,Europe
Kazakhstan,Potatoes,2001,250,3007.26,7.23,132897,Europe
Kazakhstan,Potatoes,2001,250,3007.26,3.85,132897,Europe
Kazakhstan,"Rice, paddy",2001,250,3007.26,7.23,28714,Europe
Kazakhstan,"Rice, paddy",2001,250,3007.26,3.85,28714,Europe
Kazakhstan,Sorghum,2001,250,3007.26,7.23,31915,Europe
Kazakhstan,Sorghum,2001,250,3007.26,3.85,31915,Europe
Kazakhstan,Soybeans,2001,250,3007.26,7.23,13561,Europe
Kazakhstan,Soybeans,2001,250,3007.26,3.85,13561,Europe
Kazakhstan,Wheat,2001,250,3007.26,7.23,11803,Europe
Kazakhstan,Wheat,2001,250,3007.26,3.85,11803,Europe
Kazakhstan,Maize,2002,250,3361.84,7.4,41370,Europe
Kazakhstan,Maize,2002,250,3361.84,4.77,41370,Europe
Kazakhstan,Potatoes,2002,250,3361.84,7.4,139278,Europe
Kazakhstan,Potatoes,2002,250,3361.84,4.77,139278,Europe
Kazakhstan,"Rice, paddy",2002,250,3361.84,7.4,30288,Europe
Kazakhstan,"Rice, paddy",2002,250,3361.84,4.77,30288,Europe
Kazakhstan,Sorghum,2002,250,3361.84,7.4,14316,Europe
Kazakhstan,Sorghum,2002,250,3361.84,4.77,14316,Europe
Kazakhstan,Soybeans,2002,250,3361.84,7.4,14955,Europe
Kazakhstan,Soybeans,2002,250,3361.84,4.77,14955,Europe
Kazakhstan,Wheat,2002,250,3361.84,7.4,10895,Europe
Kazakhstan,Wheat,2002,250,3361.84,4.77,10895,Europe
Kazakhstan,Maize,2004,250,3802.92,7.52,44575,Europe
Kazakhstan,Maize,2004,250,3802.92,4.18,44575,Europe
Kazakhstan,Potatoes,2004,250,3802.92,7.52,134485,Europe
Kazakhstan,Potatoes,2004,250,3802.92,4.18,134485,Europe
Kazakhstan,"Rice, paddy",2004,250,3802.92,7.52,34182,Europe
Kazakhstan,"Rice, paddy",2004,250,3802.92,4.18,34182,Europe
Kazakhstan,Sorghum,2004,250,3802.92,7.52,17500,Europe
Kazakhstan,Sorghum,2004,250,3802.92,4.18,17500,Europe
Kazakhstan,Soybeans,2004,250,3802.92,7.52,14630,Europe
Kazakhstan,Soybeans,2004,250,3802.92,4.18,14630,Europe
Kazakhstan,Wheat,2004,250,3802.92,7.52,8432,Europe
Kazakhstan,Wheat,2004,250,3802.92,4.18,8432,Europe
Kazakhstan,Maize,2005,250,3666.62,7.07,41546,Europe
Kazakhstan,Maize,2005,250,3666.62,4.0,41546,Europe
Kazakhstan,Potatoes,2005,250,3666.62,7.07,150135,Europe
Kazakhstan,Potatoes,2005,250,3666.62,4.0,150135,Europe
Kazakhstan,"Rice, paddy",2005,250,3666.62,7.07,33518,Europe
Kazakhstan,"Rice, paddy",2005,250,3666.62,4.0,33518,Europe
Kazakhstan,Sorghum,2005,250,3666.62,7.07,20000,Europe
Kazakhstan,Sorghum,2005,250,3666.62,4.0,20000,Europe
Kazakhstan,Soybeans,2005,250,3666.62,7.07,16438,Europe
Kazakhstan,Soybeans,2005,250,3666.62,4.0,16438,Europe
Kazakhstan,Wheat,2005,250,3666.62,7.07,9480,Europe
Kazakhstan,Wheat,2005,250,3666.62,4.0,9480,Europe
Kazakhstan,Maize,2006,250,3926.27,7.65,46317,Europe
Kazakhstan,Maize,2006,250,3926.27,3.88,46317,Europe
Kazakhstan,Potatoes,2006,250,3926.27,7.65,153851,Europe
Kazakhstan,Potatoes,2006,250,3926.27,3.88,153851,Europe
Kazakhstan,"Rice, paddy",2006,250,3926.27,7.65,32966,Europe
Kazakhstan,"Rice, paddy",2006,250,3926.27,3.88,32966,Europe
Kazakhstan,Sorghum,2006,250,3926.27,7.65,24128,Europe
Kazakhstan,Sorghum,2006,250,3926.27,3.88,24128,Europe
Kazakhstan,Soybeans,2006,250,3926.27,7.65,16578,Europe
Kazakhstan,Soybeans,2006,250,3926.27,3.88,16578,Europe
Kazakhstan,Wheat,2006,250,3926.27,7.65,11348,Europe
Kazakhstan,Wheat,2006,250,3926.27,3.88,11348,Europe
Kazakhstan,Maize,2007,250,5575.89,7.78,45636,Europe
Kazakhstan,Maize,2007,250,5575.89,4.14,45636,Europe
Kazakhstan,Potatoes,2007,250,5575.89,7.78,155792,Europe
Kazakhstan,Potatoes,2007,250,5575.89,4.14,155792,Europe
Kazakhstan,"Rice, paddy",2007,250,5575.89,7.78,33678,Europe
Kazakhstan,"Rice, paddy",2007,250,5575.89,4.14,33678,Europe
Kazakhstan,Sorghum,2007,250,5575.89,7.78,4800,Europe
Kazakhstan,Sorghum,2007,250,5575.89,4.14,4800,Europe
Kazakhstan,Soybeans,2007,250,5575.89,7.78,16959,Europe
Kazakhstan,Soybeans,2007,250,5575.89,4.14,16959,Europe
Kazakhstan,Wheat,2007,250,5575.89,7.78,12983,Europe
Kazakhstan,Wheat,2007,250,5575.89,4.14,12983,Europe
Kazakhstan,Maize,2008,250,7044.9,7.25,44042,Europe
Kazakhstan,Maize,2008,250,7044.9,4.19,44042,Europe
Kazakhstan,Potatoes,2008,250,7044.9,7.25,144356,Europe
Kazakhstan,Potatoes,2008,250,7044.9,4.19,144356,Europe
Kazakhstan,"Rice, paddy",2008,250,7044.9,7.25,33736,Europe
Kazakhstan,"Rice, paddy",2008,250,7044.9,4.19,33736,Europe
Kazakhstan,Sorghum,2008,250,7044.9,7.25,3871,Europe
Kazakhstan,Sorghum,2008,250,7044.9,4.19,3871,Europe
Kazakhstan,Soybeans,2008,250,7044.9,7.25,17326,Europe
Kazakhstan,Soybeans,2008,250,7044.9,4.19,17326,Europe
Kazakhstan,Wheat,2008,250,7044.9,7.25,9715,Europe
Kazakhstan,Wheat,2008,250,7044.9,4.19,9715,Europe
Kazakhstan,Maize,2009,250,8716.14,6.77,47500,Europe
Kazakhstan,Maize,2009,250,8716.14,3.03,47500,Europe
Kazakhstan,Potatoes,2009,250,8716.14,6.77,162092,Europe
Kazakhstan,Potatoes,2009,250,8716.14,3.03,162092,Europe
Kazakhstan,"Rice, paddy",2009,250,8716.14,6.77,35323,Europe
Kazakhstan,"Rice, paddy",2009,250,8716.14,3.03,35323,Europe
Kazakhstan,Sorghum,2009,250,8716.14,6.77,5000,Europe
Kazakhstan,Sorghum,2009,250,8716.14,3.03,5000,Europe
Kazakhstan,Soybeans,2009,250,8716.14,6.77,18002,Europe
Kazakhstan,Soybeans,2009,250,8716.14,3.03,18002,Europe
Kazakhstan,Wheat,2009,250,8716.14,6.77,11941,Europe
Kazakhstan,Wheat,2009,250,8716.14,3.03,11941,Europe
Kazakhstan,Maize,2010,250,6283.85,6.96,48331,Europe
Kazakhstan,Maize,2010,250,6283.85,2.95,48331,Europe
Kazakhstan,Potatoes,2010,250,6283.85,6.96,143194,Europe
Kazakhstan,Potatoes,2010,250,6283.85,2.95,143194,Europe
Kazakhstan,"Rice, paddy",2010,250,6283.85,6.96,39697,Europe
Kazakhstan,"Rice, paddy",2010,250,6283.85,2.95,39697,Europe
Kazakhstan,Sorghum,2010,250,6283.85,6.96,4500,Europe
Kazakhstan,Sorghum,2010,250,6283.85,2.95,4500,Europe
Kazakhstan,Soybeans,2010,250,6283.85,6.96,18489,Europe
Kazakhstan,Soybeans,2010,250,6283.85,2.95,18489,Europe
Kazakhstan,Wheat,2010,250,6283.85,6.96,7336,Europe
Kazakhstan,Wheat,2010,250,6283.85,2.95,7336,Europe
Kazakhstan,Maize,2011,250,10656.6,6.54,49864,Europe
Kazakhstan,Maize,2011,250,10656.6,2.67,49864,Europe
Kazakhstan,Potatoes,2011,250,10656.6,6.54,167176,Europe
Kazakhstan,Potatoes,2011,250,10656.6,2.67,167176,Europe
Kazakhstan,"Rice, paddy",2011,250,10656.6,6.54,37152,Europe
Kazakhstan,"Rice, paddy",2011,250,10656.6,2.67,37152,Europe
Kazakhstan,Sorghum,2011,250,10656.6,6.54,13000,Europe
Kazakhstan,Sorghum,2011,250,10656.6,2.67,13000,Europe
Kazakhstan,Soybeans,2011,250,10656.6,6.54,19001,Europe
Kazakhstan,Soybeans,2011,250,10656.6,2.67,19001,Europe
Kazakhstan,Wheat,2011,250,10656.6,6.54,16609,Europe
Kazakhstan,Wheat,2011,250,10656.6,2.67,16609,Europe
Kazakhstan,Maize,2012,250,8674.58,6.07,51877,Europe
Kazakhstan,Maize,2012,250,8674.58,2.5,51877,Europe
Kazakhstan,Potatoes,2012,250,8674.58,6.07,165927,Europe
Kazakhstan,Potatoes,2012,250,8674.58,2.5,165927,Europe
Kazakhstan,"Rice, paddy",2012,250,8674.58,6.07,37712,Europe
Kazakhstan,"Rice, paddy",2012,250,8674.58,2.5,37712,Europe
Kazakhstan,Sorghum,2012,250,8674.58,6.07,2750,Europe
Kazakhstan,Sorghum,2012,250,8674.58,2.5,2750,Europe
Kazakhstan,Soybeans,2012,250,8674.58,6.07,20128,Europe
Kazakhstan,Soybeans,2012,250,8674.58,2.5,20128,Europe
Kazakhstan,Wheat,2012,250,8674.58,6.07,7929,Europe
Kazakhstan,Wheat,2012,250,8674.58,2.5,7929,Europe
Kazakhstan,Maize,2013,250,8738.38,8.71,52779,Europe
Kazakhstan,Maize,2013,250,8738.38,5.49,52779,Europe
Kazakhstan,Potatoes,2013,250,8738.38,8.71,181522,Europe
Kazakhstan,Potatoes,2013,250,8738.38,5.49,181522,Europe
Kazakhstan,"Rice, paddy",2013,250,8738.38,8.71,38500,Europe
Kazakhstan,"Rice, paddy",2013,250,8738.38,5.49,38500,Europe
Kazakhstan,Sorghum,2013,250,8738.38,8.71,2258,Europe
Kazakhstan,Sorghum,2013,250,8738.38,5.49,2258,Europe
Kazakhstan,Soybeans,2013,250,8738.38,8.71,19727,Europe
Kazakhstan,Soybeans,2013,250,8738.38,5.49,19727,Europe
Kazakhstan,Wheat,2013,250,8738.38,8.71,10762,Europe
Kazakhstan,Wheat,2013,250,8738.38,5.49,10762,Europe
Kenya,Cassava,1990,630,3469.0,15.94,108498,Africa
Kenya,Maize,1990,630,3469.0,15.94,16591,Africa
Kenya,Plantains and others,1990,630,3469.0,15.94,125000,Africa
Kenya,Potatoes,1990,630,3469.0,15.94,88655,Africa
Kenya,"Rice, paddy",1990,630,3469.0,15.94,30984,Africa
Kenya,Sorghum,1990,630,3469.0,15.94,8473,Africa
Kenya,Soybeans,1990,630,3469.0,15.94,8000,Africa
Kenya,Sweet potatoes,1990,630,3469.0,15.94,99153,Africa
Kenya,Wheat,1990,630,3469.0,15.94,16551,Africa
Kenya,Yams,1990,630,3469.0,15.94,88356,Africa
Kenya,Cassava,1991,630,3469.0,16.26,100000,Africa
Kenya,Maize,1991,630,3469.0,16.26,18321,Africa
Kenya,Plantains and others,1991,630,3469.0,16.26,125000,Africa
Kenya,Potatoes,1991,630,3469.0,16.26,113356,Africa
Kenya,"Rice, paddy",1991,630,3469.0,16.26,38846,Africa
Kenya,Sorghum,1991,630,3469.0,16.26,9572,Africa
Kenya,Soybeans,1991,630,3469.0,16.26,8037,Africa
Kenya,Sweet potatoes,1991,630,3469.0,16.26,109373,Africa
Kenya,Wheat,1991,630,3469.0,16.26,18484,Africa
Kenya,Yams,1991,630,3469.0,16.26,80000,Africa
Kenya,Cassava,1992,630,3469.0,16.34,102462,Africa
Kenya,Maize,1992,630,3469.0,16.34,17271,Africa
Kenya,Plantains and others,1992,630,3469.0,16.34,125000,Africa
Kenya,Potatoes,1992,630,3469.0,16.34,92975,Africa
Kenya,"Rice, paddy",1992,630,3469.0,16.34,35362,Africa
Kenya,Sorghum,1992,630,3469.0,16.34,11216,Africa
Kenya,Soybeans,1992,630,3469.0,16.34,8059,Africa
Kenya,Sweet potatoes,1992,630,3469.0,16.34,67531,Africa
Kenya,Wheat,1992,630,3469.0,16.34,19359,Africa
Kenya,Yams,1992,630,3469.0,16.34,74707,Africa
Kenya,Cassava,1993,630,3469.0,16.36,102936,Africa
Kenya,Maize,1993,630,3469.0,16.36,15549,Africa
Kenya,Plantains and others,1993,630,3469.0,16.36,123529,Africa
Kenya,Potatoes,1993,630,3469.0,16.36,117490,Africa
Kenya,"Rice, paddy",1993,630,3469.0,16.36,41483,Africa
Kenya,Sorghum,1993,630,3469.0,16.36,7454,Africa
Kenya,Soybeans,1993,630,3469.0,16.36,8081,Africa
Kenya,Sweet potatoes,1993,630,3469.0,16.36,96271,Africa
Kenya,Wheat,1993,630,3469.0,16.36,13795,Africa
Kenya,Yams,1993,630,3469.0,16.36,67487,Africa
Kenya,Cassava,1994,630,3469.0,16.58,91297,Africa
Kenya,Maize,1994,630,3469.0,16.58,20400,Africa
Kenya,Plantains and others,1994,630,3469.0,16.58,125000,Africa
Kenya,Potatoes,1994,630,3469.0,16.58,97108,Africa
Kenya,"Rice, paddy",1994,630,3469.0,16.58,43559,Africa
Kenya,Sorghum,1994,630,3469.0,16.58,8640,Africa
Kenya,Soybeans,1994,630,3469.0,16.58,8104,Africa
Kenya,Sweet potatoes,1994,630,3469.0,16.58,104396,Africa
Kenya,Wheat,1994,630,3469.0,16.58,22164,Africa
Kenya,Yams,1994,630,3469.0,16.58,74000,Africa
Kenya,Cassava,1995,630,4607.0,16.52,95560,Africa
Kenya,Maize,1995,630,4607.0,16.52,18759,Africa
Kenya,Plantains and others,1995,630,4607.0,16.52,125000,Africa
Kenya,Potatoes,1995,630,4607.0,16.52,96575,Africa
Kenya,"Rice, paddy",1995,630,4607.0,16.52,40000,Africa
Kenya,Sorghum,1995,630,4607.0,16.52,5984,Africa
Kenya,Soybeans,1995,630,4607.0,16.52,8128,Africa
Kenya,Sweet potatoes,1995,630,4607.0,16.52,100712,Africa
Kenya,Wheat,1995,630,4607.0,16.52,21064,Africa
Kenya,Yams,1995,630,4607.0,16.52,69832,Africa
Kenya,Cassava,1996,630,6344.0,16.44,111344,Africa
Kenya,Maize,1996,630,6344.0,16.44,14506,Africa
Kenya,Plantains and others,1996,630,6344.0,16.44,123077,Africa
Kenya,Potatoes,1996,630,6344.0,16.44,75918,Africa
Kenya,"Rice, paddy",1996,630,6344.0,16.44,40000,Africa
Kenya,Sorghum,1996,630,6344.0,16.44,5954,Africa
Kenya,Soybeans,1996,630,6344.0,16.44,8153,Africa
Kenya,Sweet potatoes,1996,630,6344.0,16.44,79880,Africa
Kenya,Wheat,1996,630,6344.0,16.44,20112,Africa
Kenya,Yams,1996,630,6344.0,16.44,59748,Africa
Kenya,Cassava,1997,630,5172.0,16.77,94938,Africa
Kenya,Maize,1997,630,5172.0,16.77,14713,Africa
Kenya,Plantains and others,1997,630,5172.0,16.77,122727,Africa
Kenya,Potatoes,1997,630,5172.0,16.77,70425,Africa
Kenya,"Rice, paddy",1997,630,5172.0,16.77,39724,Africa
Kenya,Sorghum,1997,630,5172.0,16.77,7447,Africa
Kenya,Soybeans,1997,630,5172.0,16.77,8178,Africa
Kenya,Sweet potatoes,1997,630,5172.0,16.77,111359,Africa
Kenya,Wheat,1997,630,5172.0,16.77,16132,Africa
