bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,price
4,2.75,3040,13559,2.0,0,0,3,3040,0,2003,0,840000.0
5,3.75,4130,226076,2.0,0,0,3,3170,960,1985,0,900000.0
4,1.75,1850,65340,1.5,0,0,4,1850,0,1972,0,205000.0
3,2.5,1600,7295,2.0,0,0,2,1600,0,1993,0,205000.0
2,1.5,2070,5432,2.0,0,0,3,1370,700,1951,0,500000.0
4,2.5,3180,5405,2.0,0,0,3,3180,0,2001,0,510000.0
6,4.25,6900,244716,2.0,0,0,4,4820,2080,2002,0,1135000.0
4,2.25,2640,3000,2.0,0,0,3,2080,560,1908,0,1545000.0
3,1.5,1920,61014,1.0,0,0,3,1920,0,1953,0,210000.0
3,1.75,2030,32565,1.0,0,0,3,1600,430,1981,0,597500.0
2,1.0,1140,101529,1.5,0,0,3,1140,0,1932,0,400000.0
3,1.0,1660,6992,1.0,0,0,5,1260,400,1952,0,412000.0
2,1.5,1390,1756,3.0,0,0,3,1390,0,2005,0,299950.0
4,3.0,2490,4325,1.5,0,0,3,1690,800,1922,2003,1081000.0
4,2.5,2550,8824,2.0,0,0,3,2550,0,1990,0,422500.0
3,2.0,1270,10227,1.0,0,0,4,1270,0,1968,0,410000.0
4,3.25,2980,7000,2.0,0,3,3,2140,840,1900,2014,1400000.0
3,2.0,1470,8000,1.0,0,0,4,1470,0,1974,0,245000.0
4,3.0,3550,12327,1.5,0,0,4,2180,1370,1990,0,720000.0
2,1.0,780,7200,1.0,0,0,2,780,0,1935,0,315000.0
2,2.5,1390,1302,2.0,0,0,3,1390,0,1987,0,191950.0
4,2.5,2440,5001,2.0,0,0,3,2440,0,2005,0,455000.0
3,1.5,1260,3135,1.5,0,0,3,1260,0,1931,0,523000.0
3,2.25,1640,4420,2.0,0,0,4,1640,0,1918,1983,250000.0
3,3.0,1670,4120,1.5,0,0,3,1140,530,1929,2012,294000.0
3,2.25,2380,6000,1.0,0,0,3,2040,340,1961,0,490000.0
4,1.0,1030,5750,1.0,0,0,3,1030,0,1971,0,310000.0
3,1.5,1560,10489,1.0,0,0,5,1560,0,1961,0,265000.0
4,1.75,1640,10500,1.0,0,0,4,1010,630,1968,0,402000.0
2,2.5,2200,188200,1.0,0,3,3,2200,0,2007,0,705000.0
4,2.5,3190,7941,2.0,0,0,3,3190,0,2005,0,589450.0
3,1.5,1200,8404,1.0,0,0,3,1200,0,1964,0,219950.0
3,2.25,2250,5301,2.0,0,0,4,1510,740,1975,0,750000.0
2,1.75,1960,6000,1.0,0,0,4,980,980,1904,0,478000.0
3,1.0,1250,7015,1.0,0,0,3,1250,0,1958,0,170000.0
4,2.25,2640,31941,1.0,0,0,4,2640,0,1986,0,489950.0
2,2.25,2460,16940,1.5,0,4,4,1930,530,1936,0,1370000.0
3,2.5,1700,7000,2.0,0,0,3,1700,0,1996,0,319950.0
2,1.0,840,4200,1.0,0,0,3,840,0,1938,0,208417.0
4,2.0,1900,5100,1.0,0,0,3,950,950,1914,1973,410000.0
4,2.75,2160,4205,1.0,0,3,3,1080,1080,1969,0,590000.0
3,1.75,1610,10229,1.0,0,0,5,1610,0,1961,0,648000.0
3,2.5,1720,6194,2.0,0,0,3,1720,0,1998,0,255000.0
4,2.75,2190,3267,2.0,0,0,3,2190,0,2004,0,465000.0
4,1.75,3020,10714,1.0,0,0,5,1510,1510,1958,0,622000.0
3,1.75,1980,9800,1.0,0,0,3,1980,0,1991,0,306000.0
3,2.5,1880,5500,2.0,0,0,4,1880,0,1947,2007,617000.0
3,1.75,1610,6480,1.0,0,0,4,1610,0,1947,0,438750.0
4,3.0,3260,4500,2.0,0,0,3,2300,960,1930,2014,1280000.0
5,3.25,3970,8029,2.0,0,2,3,2970,1000,1979,0,995000.0
4,2.5,4570,74487,2.0,0,4,5,4570,0,1948,1985,1580000.0
5,2.75,2620,5500,1.5,0,0,3,1710,910,1911,0,635000.0
3,1.0,1180,9000,1.0,0,0,4,1180,0,1970,0,215000.0
3,2.5,1365,1090,3.0,0,0,3,1315,50,2003,0,530000.0
2,1.0,720,4125,1.0,0,0,4,720,0,1943,0,295000.0
3,2.25,1350,6775,1.0,0,0,3,930,420,1981,0,245000.0
6,2.5,3060,17112,1.0,0,0,4,1530,1530,1967,0,400000.0
3,2.75,1850,8820,2.0,0,0,4,1850,0,1993,0,303000.0
3,1.75,1320,9675,1.5,0,0,4,1320,0,1970,0,330000.0
3,1.75,1990,13000,2.0,0,3,3,1990,0,1980,0,700000.0
1,1.0,610,4400,1.0,0,0,3,610,0,1922,0,126000.0
4,1.0,2500,35802,1.5,0,0,3,2500,0,1955,0,850000.0
3,2.0,1440,7425,1.0,0,0,4,1440,0,1965,0,405000.0
6,4.5,2750,4400,2.0,0,0,3,1770,980,1987,0,869900.0
3,1.75,1790,6775,1.0,0,2,3,1790,0,1951,0,485000.0
2,2.0,1050,1173,2.0,0,0,3,720,330,2004,0,400000.0
3,2.5,1780,4650,2.0,0,0,3,1780,0,2011,0,299950.0
4,2.5,2200,9099,2.0,0,0,3,2200,0,1994,0,585000.0
4,2.0,1720,5413,2.0,0,0,3,1470,250,1938,1980,495000.0
5,4.5,5840,17168,2.0,0,0,3,4570,1270,2006,0,2200000.0
3,2.25,1520,14080,2.0,0,0,3,1520,0,1984,0,447000.0
3,1.0,1320,9239,1.0,0,0,4,1320,0,1968,0,206000.0
3,1.0,1070,4600,1.0,0,0,3,950,120,1930,0,500000.0
4,2.5,1990,5511,2.0,0,0,3,1990,0,1994,0,302500.0
4,4.25,4980,13000,2.0,0,3,3,3080,1900,1982,0,1250000.0
2,1.0,890,5423,1.0,0,0,3,890,0,1946,0,391000.0
3,2.0,1440,5457,2.0,0,0,3,1440,0,1986,0,250000.0
4,2.5,2440,5350,2.0,0,0,3,2440,0,2003,0,435000.0
4,2.25,1800,14722,1.0,0,0,3,1440,360,1962,0,160000.0
5,3.0,2260,6508,1.0,0,0,3,1330,930,2003,0,451000.0
2,1.0,810,7158,1.0,0,0,5,810,0,1944,0,206000.0
4,2.75,2240,5400,2.0,0,0,4,1540,700,1940,0,590000.0
3,2.5,4560,17622,2.0,0,0,4,3800,760,1986,0,695000.0
3,1.5,1550,40752,1.0,0,0,5,1550,0,1954,0,350000.0
5,3.5,3180,4628,2.0,0,0,3,2420,760,2001,0,1236300.0
6,2.25,2950,11200,1.0,0,0,4,1700,1250,1970,0,395000.0
5,3.0,2190,9652,2.0,0,0,3,2190,0,1999,0,419000.0
2,2.0,1570,4665,1.0,0,0,3,1570,0,2006,0,592350.0
5,3.25,3420,5669,2.0,0,0,3,2620,800,2003,0,855000.0
4,2.5,2420,7200,2.0,0,0,3,2420,0,1991,0,771000.0
3,2.25,1570,43350,1.0,0,3,4,1570,0,1967,0,325000.0
5,3.25,3680,6060,2.0,0,0,5,2630,1050,1925,0,1850000.0
4,1.75,1910,6731,1.0,0,0,4,1210,700,1953,0,545000.0
3,1.75,1780,5175,1.0,0,0,4,990,790,1927,0,615000.0
2,1.0,2160,7439,1.0,0,0,4,1300,860,1953,0,625500.0
3,1.5,1460,15000,1.0,0,0,3,1460,0,1966,0,232000.0
3,1.5,1370,7439,1.0,0,0,4,1370,0,1963,0,168000.0
3,1.5,1370,7439,1.0,0,0,4,1370,0,1963,0,238000.0
3,2.5,1500,7401,2.0,0,0,3,1500,0,1998,0,260000.0
3,1.75,1210,7500,1.0,0,0,3,1210,0,1951,0,460000.0
3,2.5,2850,11535,1.0,0,1,3,1680,1170,1952,2008,900000.0
3,1.0,1090,8280,1.0,0,0,3,1090,0,1947,2006,289950.0
3,1.75,1450,5858,1.0,0,0,4,1450,0,1991,0,265000.0
4,2.25,1820,20349,1.0,0,0,5,1340,480,1977,0,465000.0
3,1.5,1320,7201,1.0,0,0,3,1320,0,1971,0,370000.0
2,1.5,1670,9880,1.0,0,0,4,1670,0,1941,1963,240000.0
4,2.0,1440,5911,1.0,0,0,5,1440,0,1943,0,232000.0
3,1.0,980,7560,1.0,0,0,3,980,0,1951,0,237502.0
4,3.5,4340,5500,2.0,0,0,3,2850,1490,2008,0,1280000.0
4,2.25,2860,11545,1.0,0,0,4,1430,1430,1966,0,957000.0
3,1.5,1140,4875,1.0,0,0,5,1140,0,1970,0,218000.0
3,1.5,1120,8366,1.0,0,0,3,1120,0,1968,0,205000.0
3,3.25,1460,1592,2.0,0,0,3,1130,330,2006,0,350000.0
4,2.5,2050,5787,2.0,0,0,3,2050,0,2002,0,256000.0
3,1.0,1250,7654,1.0,0,0,3,1000,250,1952,0,275000.0
4,2.5,2520,9604,2.0,0,0,3,2520,0,1990,0,372000.0
3,3.25,2580,9825,1.5,0,1,4,1760,820,1978,0,688888.0
2,1.0,1200,24792,2.0,0,0,2,1200,0,1976,0,170000.0
5,2.25,2140,7910,1.0,0,0,3,1070,1070,1962,0,530000.0
4,3.25,3440,7661,2.0,0,0,3,3440,0,2006,0,905000.0
4,2.5,1800,5070,1.0,0,0,5,1080,720,1979,0,365000.0
4,2.5,1790,10584,1.0,0,0,4,1290,500,1981,0,312000.0
2,1.75,1250,7680,1.0,0,0,3,1250,0,1922,1968,400000.0
2,2.0,800,5765,1.0,0,0,4,800,0,1936,0,278750.0
3,2.0,1410,11995,1.0,0,0,4,1410,0,1965,0,510000.0
2,2.25,1330,806,3.0,0,0,3,1330,0,2009,0,527700.0
4,2.75,2890,4000,1.5,0,0,4,2190,700,1931,0,740000.0
4,2.5,2550,17209,2.0,0,0,3,2550,0,1996,0,512000.0
5,2.5,2880,8216,2.0,0,0,3,2880,0,2001,0,362000.0
3,1.0,660,6600,1.0,0,0,4,660,0,1940,0,225000.0
3,2.25,1470,4322,2.0,0,0,3,1470,0,1985,0,491500.0
4,1.75,1700,10230,1.0,0,0,3,1320,380,1959,0,429950.0
3,1.0,1040,9800,1.0,0,0,4,1040,0,1955,0,375000.0
2,1.0,880,4000,1.0,0,0,4,880,0,1916,0,199400.0
4,2.5,2490,9346,2.0,0,2,3,2490,0,1996,0,364900.0
3,1.5,1210,7560,1.0,0,0,3,1210,0,1941,0,324950.0
5,2.0,2080,4000,1.0,0,0,4,1040,1040,1909,0,467000.0
3,1.0,1380,5400,1.0,0,0,4,1380,0,1954,0,380000.0
3,2.25,1620,10850,1.0,0,0,3,1620,0,1966,0,250000.0
4,1.0,1680,4021,1.5,0,0,3,1680,0,1921,0,700000.0
3,1.0,1330,9620,1.0,0,0,5,1330,0,1976,0,206990.0
3,1.75,1730,3400,1.0,0,0,5,970,760,1928,0,670000.0
2,1.0,790,6969,1.0,0,0,3,790,0,1955,1984,315000.0
3,2.5,2240,7500,2.0,0,0,3,2240,0,1985,0,319950.0
3,1.5,1500,8272,1.0,0,0,4,1500,0,1958,0,419000.0
3,2.0,1800,11419,1.0,0,0,3,1800,0,1989,0,205000.0
4,2.5,1980,4745,2.0,0,0,3,1980,0,2004,0,335000.0
3,1.75,1340,5100,1.0,0,0,3,1340,0,1953,0,397000.0
2,1.0,750,2020,1.0,0,0,3,750,0,1908,1995,370000.0
4,2.25,1790,9920,1.0,0,0,4,1170,620,1969,0,330000.0
4,3.5,5490,14300,1.0,0,4,3,2910,2580,1996,0,1785000.0
3,2.0,1940,16300,1.0,0,0,3,1140,800,1978,0,399000.0
4,1.75,2670,189486,2.0,0,4,3,2670,0,1972,0,400000.0
3,2.0,1220,6404,1.0,0,0,3,1220,0,1994,0,249900.0
3,1.5,1310,3880,1.0,0,0,3,1090,220,1956,0,717000.0
4,2.5,1930,8336,2.0,0,0,3,1930,0,1995,0,319000.0
4,3.0,2100,3800,2.0,0,0,3,2100,0,1972,0,635000.0
3,1.0,1180,7573,1.0,0,0,4,1180,0,1977,0,355000.0
5,3.25,4320,32840,2.0,0,0,3,4320,0,1990,0,1600000.0
4,1.75,3140,12519,1.0,0,0,3,2320,820,1951,1983,585000.0
3,2.0,2320,7800,1.0,0,0,4,1160,1160,1960,0,320000.0
3,1.75,2110,10200,2.0,0,0,4,2110,0,1966,0,305495.0
4,2.0,1790,14690,1.0,0,1,4,1670,120,1960,0,240000.0
5,2.5,1740,8750,1.0,0,0,4,1740,0,1959,0,199950.0
4,3.25,3820,8114,2.0,0,0,3,3820,0,2005,0,1620000.0
3,3.5,2050,21744,2.0,1,4,4,1750,300,1930,0,770000.0
4,2.25,1680,3179,2.0,0,0,3,1680,0,2002,0,255000.0
4,2.25,1930,8925,1.0,0,0,4,1930,0,1974,0,289000.0
4,3.0,3760,8804,2.0,0,0,3,2470,1290,2002,0,494500.0
3,2.25,2370,9619,1.0,0,0,4,1650,720,1973,0,746000.0
4,3.0,2120,13000,2.0,0,0,4,2120,0,1978,0,385000.0
4,2.5,2370,10513,2.0,0,0,4,2370,0,1987,0,688100.0
4,2.5,2350,3150,1.5,0,0,4,1690,660,1910,0,870300.0
3,1.0,1180,8474,1.5,0,0,3,1180,0,1956,0,310000.0
3,2.5,2270,5654,2.0,0,0,3,2270,0,1999,0,500000.0
3,2.25,1830,7770,1.0,0,0,4,1400,430,1977,0,255000.0
3,2.75,3910,7080,1.0,0,0,5,1970,1940,1949,0,1475000.0
3,1.0,890,9465,1.0,0,0,3,890,0,1957,0,154500.0
3,2.25,1820,8058,1.0,0,0,3,1260,560,1974,0,425000.0
4,2.5,2440,7491,2.0,0,0,4,2440,0,1988,0,700000.0
2,1.0,1110,3943,1.0,0,0,5,740,370,1916,0,410500.0
3,2.0,1870,7080,1.0,0,0,4,1210,660,1969,0,432000.0
3,1.5,1240,4080,1.5,0,0,3,1240,0,1914,0,530000.0
3,2.0,1560,8640,1.0,0,0,5,1560,0,1967,0,465000.0
3,2.5,1910,5600,2.0,0,0,3,1910,0,1989,0,498688.0
3,1.0,2200,21450,1.0,0,0,4,1600,600,1952,0,573500.0
4,2.75,2530,13474,2.0,0,0,4,2530,0,1994,0,349900.0
3,1.0,1130,12519,1.0,0,0,3,1130,0,1958,0,220000.0
2,1.0,820,6771,1.0,0,0,4,820,0,1918,0,260000.0
2,1.0,960,4000,1.0,0,0,3,960,0,1918,0,290000.0
4,1.5,1980,3240,1.5,0,0,4,1780,200,1930,0,615000.0
4,3.5,3370,5638,2.0,0,0,3,2250,1120,2001,0,730000.0
4,3.25,7420,167869,2.0,0,3,3,7420,0,2002,0,1950000.0
3,2.25,1800,10500,2.0,0,0,3,1800,0,1995,0,332500.0
5,3.5,3990,10120,2.0,0,0,3,2820,1170,1990,0,650000.0
4,2.5,4070,7800,3.0,0,0,4,3390,680,2002,0,1400000.0
4,1.75,1640,7194,1.5,0,0,4,1480,160,1915,0,465000.0
4,3.25,3730,11820,2.0,0,0,3,2460,1270,1990,0,690000.0
3,1.75,1220,7004,1.0,0,0,5,1220,0,1966,0,289900.0
3,3.5,3490,4000,2.0,0,0,3,2570,920,2009,0,1620000.0
3,2.5,1730,4286,2.0,0,0,3,1730,0,1999,0,339950.0
4,2.75,3430,8000,1.5,0,0,4,3430,0,1972,0,367999.0
4,2.5,2320,10079,2.0,0,0,3,2320,0,1994,0,380000.0
3,1.75,2030,17100,1.0,0,0,4,2030,0,1953,0,440000.0
5,4.0,4850,36450,2.0,0,0,3,4850,0,1977,0,975000.0
3,1.5,1340,13560,1.0,0,0,3,1340,0,1968,0,309500.0
3,1.0,1130,8201,1.0,0,0,5,1130,0,1948,0,350000.0
2,2.0,1180,2521,2.0,0,0,3,1180,0,2005,0,215000.0
2,1.0,910,6000,1.0,0,0,3,910,0,1943,0,254000.0
3,1.75,1630,4275,1.5,0,3,3,1630,0,1908,0,567000.0
2,1.0,710,1173,2.0,0,0,4,710,0,1943,0,402000.0
4,1.0,1520,80150,1.0,0,0,2,1520,0,1948,0,365000.0
4,2.5,2820,8408,2.0,0,0,3,2820,0,2014,0,625000.0
4,1.75,1970,5160,1.5,0,0,3,1970,0,1942,0,432000.0
5,3.0,2240,19090,1.0,0,0,4,1700,540,1968,0,335500.0
2,1.75,1860,5940,1.0,0,2,5,1020,840,1956,0,672500.0
4,1.0,1780,4310,1.5,0,0,5,1780,0,1919,0,336000.0
4,2.5,1788,10183,2.0,0,0,4,1788,0,1990,0,294400.0
3,2.5,1880,3054,2.0,0,0,3,1880,0,1988,0,541900.0
3,1.75,2300,11400,1.0,0,0,4,1520,780,1977,0,505000.0
3,2.5,1610,6176,2.0,0,0,3,1610,0,1994,0,255000.0
6,2.5,2270,11970,1.0,0,0,3,1470,800,1964,0,435000.0
2,1.75,1230,3600,1.5,0,0,5,1230,0,1925,0,636000.0
4,3.5,3420,33106,2.0,0,0,3,3420,0,2004,0,655000.0
3,1.5,1670,6988,1.0,0,0,3,1370,300,1953,0,280500.0
2,1.0,1120,6141,1.0,0,0,3,900,220,1946,0,520000.0
4,2.5,2580,5476,2.0,0,0,3,2580,0,2005,0,354000.0
5,2.75,3847,17654,1.0,0,2,5,2299,1548,1975,0,810000.0
4,2.5,3630,42884,1.5,0,0,3,2300,1330,1979,0,400000.0
4,2.75,3580,12000,1.0,0,0,3,1840,1740,1979,0,879900.0
5,4.0,4050,11358,2.0,0,0,4,2780,1270,1980,0,1288000.0
3,3.5,3240,23522,2.0,0,0,3,2130,1110,1992,0,902500.0
3,1.75,1540,8400,1.5,0,0,3,1540,0,1902,0,900000.0
4,2.5,2550,7200,2.0,0,2,3,2550,0,2003,0,419500.0
4,2.0,2340,6000,1.0,0,0,5,1270,1070,1953,0,685000.0
4,2.5,2320,4524,2.0,0,0,3,2320,0,2004,0,429950.0
4,2.5,1640,6000,2.0,0,0,3,1640,0,2011,0,464950.0
2,1.0,910,9000,1.0,0,0,4,910,0,1983,0,239900.0
4,3.25,2550,11524,2.0,0,0,3,2550,0,1990,0,406250.0
4,2.5,2660,8027,2.0,0,0,3,2660,0,1997,0,447000.0
3,2.5,1480,14250,2.0,0,0,3,1480,0,1996,0,466800.0
4,2.5,2810,11560,1.0,0,0,5,1740,1070,1962,0,674000.0
1,1.0,830,3200,1.0,0,0,3,830,0,1924,0,525000.0
3,2.75,3510,92347,2.0,0,0,3,3510,0,1990,0,674950.0
3,2.5,2480,4950,2.0,0,0,3,2480,0,2004,0,374900.0
4,3.0,3720,5000,2.5,0,0,5,2720,1000,1905,0,1443920.0
3,2.25,2150,9250,2.0,0,0,3,2150,0,1984,0,559500.0
3,2.5,2370,7875,2.0,0,0,3,2370,0,2003,0,522500.0
5,2.5,4310,28008,2.0,0,0,3,4310,0,1988,0,1130000.0
5,2.75,2990,7420,2.0,0,0,3,2990,0,1996,0,498500.0
4,1.0,1350,4000,1.5,0,0,3,1350,0,1930,0,571000.0
2,2.0,2370,217800,1.5,0,0,3,1600,770,1992,0,543000.0
3,2.0,1410,10248,1.0,0,0,3,1410,0,1985,0,271920.0
2,1.0,1170,8254,1.0,0,0,2,1170,0,1949,0,104950.0
4,2.5,1800,4500,2.0,0,0,3,1800,0,1999,0,485500.0
4,2.75,3650,6982,2.0,0,2,4,2530,1120,1951,2003,1210000.0
3,1.75,1490,8357,1.0,0,0,4,1490,0,1993,0,260250.0
4,2.5,3610,13292,2.0,0,0,3,3610,0,1996,0,875909.0
4,1.75,2050,94525,1.0,0,0,4,1250,800,1959,0,455000.0
3,1.0,1092,7500,1.5,0,0,3,1092,0,1918,0,309000.0
4,2.25,2010,7688,1.0,0,0,3,1170,840,1979,0,229000.0
3,2.0,1680,7900,2.0,0,0,4,1680,0,1953,0,250000.0
4,2.0,2510,38141,1.0,0,0,3,2510,0,1960,0,600000.0
4,2.5,2280,65836,2.0,0,0,3,2280,0,2004,0,535000.0
3,2.5,2510,5186,2.0,0,0,3,2510,0,2001,0,571000.0
5,2.75,3190,16920,1.0,0,3,3,1690,1500,1976,0,1030000.0
4,3.25,4690,14930,2.0,0,2,3,3680,1010,1995,0,600000.0
3,2.25,1850,12000,1.0,0,0,4,1300,550,1977,0,469500.0
4,3.0,4160,13170,2.0,0,0,3,3040,1120,2001,0,1150000.0
4,1.5,2220,4000,1.5,0,0,3,1970,250,1925,0,785000.0
3,2.5,2870,13695,2.0,0,0,3,2870,0,1991,0,872750.0
4,2.75,3950,10214,1.0,0,3,3,2050,1900,1955,0,900000.0
2,1.75,1740,6620,1.5,0,0,3,1740,0,2002,0,350000.0
5,3.0,4780,20440,1.0,0,0,4,3660,1120,1975,0,2575000.0
4,2.5,3160,39960,1.0,0,0,3,3160,0,1980,0,940000.0
5,1.75,1990,27810,1.0,0,0,3,1990,0,1955,0,185000.0
4,3.5,3920,37122,2.0,0,0,3,3920,0,1996,0,850000.0
3,1.0,960,15273,1.0,0,0,4,960,0,1963,0,201000.0
2,1.5,1540,6549,2.0,0,0,3,1540,0,1980,0,499000.0
4,2.5,1970,5190,2.0,0,0,3,1970,0,2002,0,315000.0
3,2.5,1880,4668,2.0,0,0,3,1880,0,1993,0,509950.0
3,2.75,2000,6405,1.0,0,0,3,1260,740,1964,0,286300.0
3,2.5,1990,8325,2.0,0,0,4,1310,680,1997,0,590000.0
4,1.0,1400,9384,1.5,0,0,4,1400,0,1948,0,325000.0
4,2.5,3190,27806,2.0,0,0,3,3190,0,1997,0,625000.0
3,1.5,1000,6914,1.0,0,0,3,1000,0,1947,0,378000.0
3,1.75,1670,6900,1.0,0,0,3,1170,500,1978,0,239950.0
4,2.0,2100,4500,1.0,0,0,5,1060,1040,1924,0,550000.0
2,1.0,1010,6180,1.0,0,0,3,1010,0,1903,0,325000.0
4,2.5,2030,3905,1.5,0,0,4,1630,400,1926,0,831000.0
3,1.0,1090,10296,1.0,0,0,4,1090,0,1950,0,249000.0
4,1.75,2440,16730,1.0,0,0,3,1390,1050,1976,0,484000.0
4,3.0,2500,6278,2.0,0,0,3,2500,0,2002,0,395000.0
4,2.5,3420,7462,2.0,0,0,3,3420,0,2002,0,839900.0
4,2.5,2850,11000,2.0,0,0,3,2850,0,1998,0,760000.0
4,1.5,2030,3300,1.5,0,0,4,1530,500,1927,0,750000.0
5,3.75,4590,11265,2.0,0,0,4,3450,1140,1927,0,3000000.0
3,2.5,2230,5800,2.0,0,0,3,2230,0,2004,0,440000.0
2,1.75,1810,7523,1.0,0,0,3,1170,640,1962,1980,501000.0
6,4.5,4000,7500,2.0,0,0,3,4000,0,1978,0,739000.0
3,1.75,1490,16200,1.0,0,0,5,1490,0,1958,0,685650.0
4,4.5,4225,284011,2.0,0,0,4,4225,0,1985,0,1005000.0
4,1.75,2120,4000,1.5,0,0,4,1920,200,1929,0,980000.0
3,1.5,1030,7184,1.0,0,0,4,1030,0,1968,0,275000.0
4,1.75,2310,8045,1.0,0,0,4,1650,660,1976,0,319950.0
3,2.25,1830,7943,2.0,0,0,3,1830,0,1985,0,448500.0
5,2.0,2120,137565,1.5,0,0,3,2120,0,1913,0,437000.0
4,1.5,2500,9448,1.0,0,0,4,1250,1250,1966,0,330000.0
3,2.5,2470,7700,2.0,0,0,4,2470,0,1990,0,365000.0
2,1.0,940,7700,1.0,0,0,4,940,0,1916,0,329000.0
5,2.75,3260,11700,1.0,0,0,3,1630,1630,1964,0,681500.0
3,2.25,1660,10140,1.0,0,0,4,1370,290,1980,0,566000.0
4,3.0,4370,217882,2.0,0,0,3,4370,0,1984,0,897500.0
3,2.5,2620,9112,2.0,0,0,3,2620,0,1995,0,738000.0
3,1.75,1500,7800,1.0,0,0,3,1500,0,1968,0,185000.0
2,1.0,910,7200,1.0,0,1,4,830,80,1936,0,445000.0
3,1.75,1430,4920,1.0,0,0,2,1430,0,1957,0,175000.0
2,1.0,900,8556,1.0,0,0,3,760,140,1941,0,315000.0
4,1.75,1250,7400,1.0,0,0,5,1250,0,1959,0,445000.0
5,3.0,3850,14990,1.0,0,0,4,2290,1560,1964,0,1400000.0
4,2.5,3450,35100,2.0,0,0,3,3450,0,1987,0,832500.0
4,3.5,3950,12320,2.0,0,0,3,3950,0,2001,0,771150.0
4,1.5,1950,12559,1.5,0,0,3,1950,0,1939,0,225000.0
3,2.5,1700,6396,2.0,0,0,3,1700,0,2003,0,389950.0
3,2.5,2370,6082,2.0,0,0,3,2370,0,2004,0,435000.0
3,1.75,1600,2538,2.0,0,0,3,1600,0,1929,0,845000.0
4,1.75,4060,5500,2.0,0,0,5,2660,1400,1924,0,1300000.0
3,2.25,1322,1796,2.0,0,0,3,1087,235,2005,0,350000.0
3,1.75,1140,10400,1.0,0,0,4,1140,0,1983,0,250000.0
2,1.5,1280,2096,2.0,0,0,3,1080,200,2007,0,370000.0
4,2.5,3080,4553,2.5,0,0,3,3080,0,2008,0,750000.0
2,1.75,1210,3000,1.0,0,0,5,910,300,1906,0,439950.0
4,1.75,1950,10219,1.0,0,0,3,1950,0,1962,0,395000.0
4,1.0,1450,6820,1.5,0,0,3,1450,0,1947,0,375000.0
3,2.25,1590,7748,2.0,0,0,4,1590,0,1991,0,263000.0
3,1.0,1240,9198,1.5,0,0,4,1240,0,1959,0,185000.0
3,1.0,1440,54315,1.0,0,0,3,790,650,1974,0,500000.0
4,2.5,3470,10045,2.0,0,0,3,3470,0,1993,0,920000.0
7,3.75,5100,21802,2.0,0,0,3,3640,1460,2001,0,936000.0
3,1.75,2430,12757,1.0,0,2,4,1340,1090,1952,0,1500000.0
3,2.25,2420,7200,1.0,0,0,3,1420,1000,1948,0,1100000.0
3,2.5,1510,10875,1.0,0,0,3,1150,360,1990,0,247000.0
3,1.0,1200,5525,1.0,0,0,2,1200,0,1947,0,289500.0
3,2.5,2240,6396,2.0,0,0,3,2240,0,2002,0,432500.0
3,1.75,1870,4320,1.0,0,0,4,970,900,1920,0,680000.0
3,1.0,1110,6000,1.5,0,0,5,1110,0,1932,0,589000.0
4,2.0,3210,8400,1.5,0,0,5,2040,1170,1914,0,756450.0
3,1.75,2090,8910,1.0,0,0,3,1230,860,1975,0,536650.0
3,2.25,1320,1800,2.0,0,0,3,1320,0,1994,0,540000.0
3,1.75,1340,3850,1.0,0,0,4,1340,0,1960,0,385000.0
3,1.0,1020,6120,1.0,0,0,3,1020,0,1941,0,485000.0
3,2.0,1220,17652,1.0,0,0,4,1220,0,1980,0,240000.0
3,2.0,1220,17652,1.0,0,0,4,1220,0,1980,0,415500.0
3,2.0,1390,2688,1.5,0,0,5,1390,0,1915,0,550000.0
4,2.0,2970,5400,2.5,0,0,4,2970,0,1900,0,1260000.0
2,2.0,1440,213008,2.0,0,0,4,1440,0,1990,0,430000.0
2,1.75,1550,4257,1.0,0,3,3,830,720,1953,0,415000.0
4,2.5,1904,8200,2.0,0,0,5,1904,0,1999,0,365000.0
4,1.5,1400,8500,2.0,0,0,3,1400,0,1975,0,257000.0
3,2.5,2140,3821,2.0,0,0,3,2140,0,2005,0,420000.0
3,1.75,1320,9450,1.0,0,0,5,1320,0,1943,0,338995.0
3,1.75,2620,8280,1.0,0,0,4,1330,1290,1948,0,615000.0
4,0.5,2300,5570,2.0,0,0,3,2300,0,1996,0,312500.0
4,2.5,2000,5684,2.0,0,0,3,2000,0,1996,0,513000.0
4,2.75,2960,5040,2.0,0,3,3,2210,750,1952,1993,857500.0
3,2.75,2700,22343,1.5,0,1,4,2700,0,1977,0,1060000.0
3,1.75,1740,9500,1.0,0,3,4,1150,590,1958,0,585000.0
2,2.5,1770,4950,1.0,0,0,3,1770,0,2003,0,350500.0
3,2.0,1290,9312,1.0,0,0,3,1290,0,1947,0,215000.0
4,2.0,1450,8400,1.5,0,0,4,1450,0,1962,0,440000.0
3,2.25,1420,7800,1.0,0,0,4,1130,290,1985,0,270000.0
3,0.75,1330,7020,1.0,0,0,5,1330,0,1924,0,385000.0
3,1.75,1760,4125,1.5,0,3,4,1760,0,1927,0,688500.0
3,1.75,2010,4905,1.0,0,0,5,1230,780,1912,0,700000.0
5,2.0,2560,14467,1.0,0,0,3,1280,1280,1960,0,585000.0
